,Accidents,UrbanDensification,UrbanParks,OldTown,Bars,HN_noise_40,HN_noise_60,strOri_0,strOri_1,strOri_2,strOri_3,X,Y,clusterID
226,30,45817,1742,10816,37.0,0.666666667,0.166666667,0.0,1613.514537,0.0,1610.704604,429458.4302,4582572.259,3
227,27,99711,9260,22445,13.0,1.0,0.0,707.2672898,1614.338925,636.0401603,1495.065522,429938.5101,4581317.598,1
228,40,51808,0,0,8.0,1.0,0.0,0.0,1906.986327,0.0,1713.909752,430596.7036,4583127.912,1
229,35,71987,0,0,24.0,0.625,0.0,58.4411537,1795.978516,358.9976626,1436.157503,428795.6256,4582675.07,3
230,41,107434,0,2014,13.0,1.0,0.0,330.9617739,1549.485585,109.121197,1379.244773,429842.2234,4581412.691,1
231,41,107021,3925,0,7.0,1.0,0.0,0.0,1865.367353,0.0,1672.176476,430881.7749,4583219.023,1
232,24,41725,6025,10101,1.0,1.0,0.0,0.0,1479.926706,20.79988347,1054.064819,428588.3134,4581163.693,1
233,14,68464,3748,4161,8.0,1.0,0.0,0.0,1338.279504,0.0,1470.793136,428693.9753,4582013.084,1
234,48,81561,1397,10497,10.0,1.0,0.0,91.25658487,1867.445009,123.4565032,1734.981457,430879.6295,4583029.204,1
235,22,75370,29563,32887,6.0,1.0,0.0,0.0,1758.686066,2.668623639,1721.013163,430603.3697,4583696.954,1
236,36,71966,470,7563,12.0,1.0,0.0,446.1120721,1402.249785,481.7185052,1157.904019,428602.3078,4582491.351,1
237,53,93778,0,0,13.0,0.777777778,0.0,0.0,1664.800914,0.0,2083.76371,429448.806,4581815.909,3
238,29,181130,39342,4055,6.0,1.0,0.0,0.0,1655.683315,0.0,1336.609275,429351.0275,4581533.548,1
239,52,117624,12782,0,16.0,0.555555556,0.0,0.0,2065.780302,0.0,1495.752322,429638.3806,4581813.983,3
240,32,63319,844,0,31.0,0.6,0.0,51.64993583,1578.615434,309.1829401,1664.346841,428985.1778,4582673.369,3
241,35,74512,30043,0,12.0,1.0,0.0,0.0,1846.536405,477.1506381,1579.842977,430315.5486,4583411.432,1
242,53,40394,1450,0,18.0,1.0,0.0,33.68167256,1424.033526,296.5418412,1476.75681,430122.4178,4583039.935,1
243,14,68050,1932,8144,8.0,1.0,0.0,0.0,1472.918859,0.0,1471.391242,428883.8433,4582010.443,1
244,41,35138,0,5284,28.0,0.75,0.125,11.00702328,1647.077425,0.0,1769.66407,429357.5226,4582100.392,3
245,19,80020,3748,4161,8.0,1.0,0.0,0.0,1586.714675,0.0,1512.65039,428598.8042,4581919.394,1
246,39,20436,0,9580,34.0,0.625,0.0,11.00702328,1595.686298,0.0,1682.19347,429453.127,4582194.045,3
247,31,83550,39342,4055,8.0,1.0,0.0,20.9377537,1565.013973,0.0,1732.253732,429257.7209,4581628.928,1
248,30,41651,844,9310,14.0,0.714285714,0.0,0.0,1228.25244,169.1442095,1318.586284,428887.0585,4582390.53,1
249,47,40526,1742,2161,36.0,0.5,0.125,54.24268884,1465.274271,391.2283018,1046.778036,429365.7111,4582859.64,3
250,38,44963,39005,2644,10.0,1.0,0.0,173.4585713,1594.254953,205.8674353,1460.339033,430893.7923,4582441.663,1
251,48,27148,10031,310,37.0,0.625,0.125,90.93991827,1405.270168,183.4751939,1671.053857,429642.3644,4582191.993,3
252,41,42904,8597,0,36.0,0.666666667,0.166666667,182.673749,1445.850627,91.91836079,1537.959676,429924.9109,4582094.944,3
253,26,51190,5770,821,8.0,1.0,0.0,20.9377537,1559.622573,0.0,1875.753756,429068.2004,4581634.737,1
254,47,49433,1398,310,36.0,0.714285714,0.142857143,182.673749,1540.213346,91.91836079,1669.372855,429735.701,4582096.838,3
255,34,46545,4696,0,7.0,1.0,0.0,0.0,1549.184187,0.0,1703.428428,428877.6077,4581443.472,1
256,20,115926,1049,3016,10.0,1.0,0.0,292.7845343,1563.937464,292.6999013,1436.923218,429931.5054,4580939.14,1
257,25,212837,39342,7878,7.0,1.0,0.0,0.0,1655.692142,0.0,1340.065477,429255.3192,4581439.376,1
258,25,40828,11236,16984,12.0,1.0,0.0,0.0,1751.853527,158.5294986,2171.846962,430220.6282,4583511.599,1
259,38,52564,712,2728,14.0,1.0,0.0,0.0,2151.875859,0.0,1700.118221,430405.1722,4582940.062,1
260,47,112080,3461,0,7.0,1.0,0.0,0.0,1646.328441,465.6255274,1853.293236,430883.0205,4583408.513,1
261,29,82482,844,0,22.0,0.571428571,0.0,0.0,1670.029671,44.10213375,1679.175639,428889.7272,4582579.755,3
262,15,76041,1049,1094,8.0,1.0,0.0,226.1889252,1367.156747,376.6184578,1503.806949,429742.3494,4580941.159,1
263,26,32337,31711,19013,8.0,1.0,0.0,0.0,1755.962501,0.0,1839.735633,430316.2765,4583605.405,1
264,51,21153,0,310,34.0,0.777777778,0.0,0.0,1688.645035,0.0,1816.403369,429546.8028,4582097.941,3
265,31,99198,15504,1325,4.0,1.0,0.0,0.0,1656.157614,0.0,1334.41832,429063.9983,4581252.766,1
266,26,81585,1116,0,2.0,1.0,0.0,372.822694,1798.904075,0.0,2010.829115,430899.8826,4584548.529,1
267,30,107381,0,0,7.0,1.0,0.0,0.0,1653.148652,0.0,1467.363305,429746.3897,4581318.602,1
268,15,0,2774,0,1.0,1.0,0.0,0.0,1588.637247,0.0,2106.837513,427339.2969,4583753.022,1
269,41,47818,712,0,14.0,1.0,0.0,0.0,1918.564241,0.0,1681.175489,430311.367,4583035.988,1
270,33,45353,0,0,33.0,0.5,0.083333333,32.17298043,1503.013436,538.3887193,1437.705857,429177.6233,4582859.638,3
271,23,3318,62187,36297,9.0,1.0,0.0,0.0,2028.998419,0.0,2324.492418,430132.627,4583794.158,4
272,24,72319,763,25981,14.0,0.888888889,0.0,582.0441206,1495.374308,526.0729582,1579.12949,430213.2225,4580830.997,1
273,16,40042,10466,4161,7.0,1.0,0.0,20.9377537,1494.833022,0.0,1873.41756,428881.3367,4581821.067,1
274,20,32608,0,828,4.0,1.0,0.0,112.8139832,1996.348897,0.0,1982.874768,431273.3543,4584539.623,1
275,43,82922,0,0,8.0,1.0,0.0,0.0,1552.63488,0.0,1864.954347,430786.2675,4583125.064,1
276,35,44678,0,8655,39.0,0.714285714,0.142857143,0.0,1542.074286,0.0,1430.806133,429647.5962,4582570.416,3
277,26,61988,7561,0,6.0,1.0,0.0,477.2830733,1439.28558,363.0542851,1249.256435,428407.6488,4581921.045,1
278,35,91684,32793,20411,6.0,1.0,0.0,44.90825256,1812.633514,348.8647752,1420.579571,430410.5657,4583509.35,1
279,48,45257,712,2728,15.0,1.0,0.0,0.0,1949.692334,0.0,1623.54105,430310.3852,4582845.979,1
280,22,17638,11819,2087,2.0,0.888888889,0.0,22.61483076,1842.73339,0.0,1834.481697,430513.0662,4584170.347,1
281,30,63495,39342,4055,8.0,1.0,0.0,20.9377537,1649.808824,0.0,1737.6709,429161.7323,4581535.036,1
282,27,50810,1742,2161,37.0,0.625,0.25,0.0,1592.41854,9.97508479,1538.7353,429174.2395,4582671.666,3
283,38,37672,1397,10497,11.0,1.0,0.0,91.25658487,1713.268607,0.0,1406.218018,430784.3958,4582936.258,1
284,45,35512,39005,2644,13.0,1.0,0.0,173.4585713,1305.241584,205.8674353,1578.178501,430798.2322,4582349.251,1
285,19,129586,6054,5561,6.0,1.0,0.0,0.0,1594.114032,0.0,1857.500192,429744.7682,4581130.037,1
286,29,56393,0,0,10.0,1.0,0.0,0.0,1720.861725,0.0,1370.735476,430989.9569,4582534.508,1
287,16,108787,7702,9956,7.0,1.0,0.0,20.9377537,1557.565955,0.0,1802.069852,428977.9378,4581915.172,1
288,21,132833,9179,5805,7.0,1.0,0.0,0.0,1550.037783,0.0,1610.2082,429651.1879,4581225.399,1
289,36,109233,0,24657,7.0,1.0,0.0,140.2013868,2005.253119,89.85673727,1572.125766,431181.3697,4582720.578,1
290,14,61975,8444,4161,6.0,1.0,0.0,0.0,1735.260477,0.0,1565.573232,428692.8874,4581823.24,1
291,30,154327,15504,7878,5.0,1.0,0.0,0.0,1656.374015,0.0,1336.512987,429159.4485,4581346.298,1
292,31,42353,0,0,6.0,1.0,0.0,0.0,1600.787229,0.0,1600.053689,428970.8407,4581348.213,1
293,30,76573,0,0,11.0,1.0,0.0,0.0,1734.659951,89.85673727,1597.199628,431086.1981,4582628.135,1
294,51,81438,0,310,20.0,0.727272727,0.0,0.0,1767.601248,0.0,1819.220187,429544.7429,4581909.592,3
295,38,95330,1450,19760,17.0,1.0,0.0,56.46338048,1822.334341,406.0061643,2022.586848,430029.0061,4583319.152,1
296,43,22196,470,0,15.0,1.0,0.0,563.8716947,1514.023382,654.2202633,843.3415602,428510.3923,4582587.008,1
297,39,109098,3925,0,4.0,1.0,0.0,0.0,1745.959074,235.2134104,1817.513719,430977.265,4583313.192,1
298,36,132395,39342,0,8.0,0.714285714,0.0,0.0,1734.407003,0.0,1339.570089,429446.3302,4581627.221,1
299,33,49751,0,4055,7.0,1.0,0.0,0.0,1671.44846,0.0,1591.315316,429066.2693,4581441.8,1
300,19,81063,3748,0,9.0,1.0,0.0,0.0,1467.260165,0.0,1445.872483,428600.7779,4582108.356,1
301,29,46511,1723,0,3.0,1.0,0.0,0.0,1551.748124,20.79988347,1081.752979,428687.0805,4581256.974,1
302,21,92592,1932,5731,10.0,1.0,0.0,0.0,1607.940246,0.0,1337.178164,428979.3349,4582103.86,1
303,43,58023,18898,2728,17.0,1.0,0.0,0.0,1947.096288,0.0,1786.230536,430498.7016,4582844.545,1
304,23,79141,9179,5805,7.0,1.0,0.0,0.0,1493.371927,218.3158866,1541.850922,429555.792,4581131.844,1
305,31,22319,0,17924,37.0,0.666666667,0.0,11.00702328,1599.093256,0.0,1582.071191,429456.369,4582383.141,3
306,25,142767,11098,24657,6.0,1.0,0.0,329.018894,1612.46269,0.0,1326.700101,431372.9506,4582907.697,1
307,47,61232,1450,0,15.0,1.0,0.0,33.68167256,1679.611036,362.1813694,1447.043091,430216.8732,4583132.388,1
308,16,19773,0,0,1.0,1.0,0.0,186.8483009,1614.102013,0.0,1860.955674,431086.8295,4584731.584,1
309,19,0,9503,0,1.0,1.0,0.0,1229.032925,310.6156115,1692.54778,126.2298291,427142.6181,4582333.21,0
310,19,87187,29905,12907,7.0,1.0,0.0,0.0,1647.766861,249.4421088,1458.814394,429460.6907,4581037.947,1
311,44,30685,10031,0,41.0,0.6,0.4,90.93991827,1534.101482,183.4751939,1540.052617,429644.9041,4582381.388,3
312,34,137333,0,27404,5.0,1.0,0.0,257.1394705,1713.640081,0.0,1737.804074,431180.6483,4584260.533,1
313,35,26970,3761,25964,16.0,0.909090909,0.0,583.9713737,1639.96275,449.6440062,1527.24758,429938.0396,4581507.09,1
314,21,62410,0,943,6.0,1.0,0.0,0.0,1618.832779,0.0,1945.666431,431179.1274,4582531.452,1
315,28,32414,4717,44286,6.0,1.0,0.0,84.86966039,2066.049471,60.89968234,2099.376085,429162.4866,4584309.072,1
316,26,30348,798,0,5.0,1.0,0.0,0.0,1332.450828,0.0,1469.212354,428875.6206,4581254.671,1
317,30,98050,3925,0,3.0,1.0,0.0,0.0,1863.198011,279.3767911,1586.588287,431071.656,4583405.118,1
318,35,30377,53732,14242,29.0,0.714285714,0.142857143,11.00702328,1772.983061,0.0,1384.056884,429264.1846,4582195.512,3
319,33,106395,3961,5795,11.0,0.875,0.125,20.9377537,1559.057769,0.0,1819.615644,429166.9086,4581914.162,1
320,21,47465,55801,6955,32.0,0.666666667,0.0,0.0,1754.783566,9.97508479,1583.506021,429078.3243,4582577.869,3
321,33,58653,1742,2161,38.0,0.555555556,0.333333333,0.0,1567.568485,300.0701521,1501.103383,429269.8704,4582765.589,3
322,34,66679,7799,2633,10.0,1.0,0.0,20.9377537,1523.449325,0.0,1872.051505,429161.2208,4581720.773,1
323,35,110062,463,0,8.0,1.0,0.0,0.0,1632.635736,102.5272527,1822.175698,431070.9348,4583216.423,1
324,35,44882,0,0,12.0,1.0,0.0,0.0,1735.287402,0.0,1720.895226,430690.3513,4583031.999,1
325,12,151681,2418,26952,3.0,1.0,0.0,382.41035,1259.161479,0.0,1194.698651,431465.9501,4582811.85,1
326,30,44519,10466,821,7.0,1.0,0.0,20.9377537,1597.686784,0.0,1923.044073,428973.2579,4581537.271,1
327,37,26527,1786,0,13.0,0.857142857,0.0,664.7896529,1445.364538,744.7390968,685.7651726,428339.761,4582713.405,0
328,24,183230,1618,26952,4.0,1.0,0.0,320.9025423,1455.002463,71.49831997,1538.635177,431370.1785,4582718.938,1
329,29,34297,924,0,5.0,1.0,0.0,0.0,1317.854211,0.0,1438.742251,428782.4687,4581350.029,1
330,27,10800,31418,0,1.0,0.833333333,0.0,617.8906836,1261.320528,522.6308804,1416.290724,427625.9267,4582907.238,1
331,45,90070,1435,6242,8.0,1.0,0.0,44.90825256,1527.574624,527.731253,1619.734282,430597.8913,4583314.189,1
332,27,110023,1932,10769,17.0,0.75,0.25,11.00702328,1697.95804,0.0,1469.726299,429168.0852,4582102.094,3
333,19,74091,0,10680,9.0,1.0,0.0,394.227465,1709.648273,235.9530094,1464.780972,429932.1962,4581128.19,1
334,34,89924,3526,15498,6.0,1.0,0.0,0.0,1629.825605,2.668623639,1960.311854,430887.6068,4583785.637,1
335,36,153034,0,15269,5.0,1.0,0.0,70.61673835,2223.379338,26.89578319,1706.735261,431273.958,4584164.77,1
336,55,51882,0,310,30.0,0.7,0.0,0.0,1733.263638,0.0,1815.549727,429640.265,4582003.019,3
337,23,58815,3408,0,7.0,1.0,0.0,606.363058,1480.449039,425.7045195,1384.38739,428415.3338,4582110.368,1
338,15,98394,205,1094,9.0,1.0,0.0,33.97994312,1524.100375,55.97696472,1867.030253,429837.7202,4581034.554,1
339,28,47544,55801,8702,22.0,0.5,0.0,0.0,1708.057494,44.10213375,1386.376294,428983.0151,4582484.137,3
340,32,70476,12885,6999,3.0,1.0,0.0,22.46048861,1676.040568,460.2274751,1664.333707,431168.2308,4583498.149,1
341,20,72034,542,21659,12.0,1.0,0.0,363.477479,1724.208808,375.8458516,1399.816445,430120.0047,4580936.884,1
342,25,128907,1932,5795,9.0,0.888888889,0.111111111,0.0,1801.666341,0.0,1678.796745,429072.6705,4582008.71,1
343,30,95129,16303,0,4.0,1.0,0.0,0.0,1352.626403,0.0,1199.595188,428968.934,4581159.239,1
344,43,73678,0,0,9.0,1.0,0.0,44.90825256,1811.587968,348.8647752,1460.42957,430502.4837,4583224.243,1
345,29,21253,53732,21198,34.0,0.571428571,0.0,11.00702328,1637.15467,0.0,1519.412243,429360.5727,4582289.193,3
346,37,37563,0,8655,40.0,0.6,0.2,0.0,1675.613527,0.0,1610.317452,429551.6993,4582476.934,3
347,28,128380,337,27378,5.0,1.0,0.0,97.91768492,1635.541208,71.49831997,1826.522551,431274.5689,4582625.352,1
348,23,110454,3526,12475,5.0,1.0,0.0,0.0,1676.355124,111.8610708,1692.653291,430792.3154,4583692.493,1
349,22,65487,20725,7101,7.0,1.0,0.0,653.1317086,952.908233,911.4525875,1276.735901,429454.0115,4580836.505,0
350,22,11029,12895,2087,4.0,1.0,0.0,0.0,2137.194338,2.668623639,1917.97471,430510.7729,4583981.842,1
351,37,66322,0,14028,4.0,1.0,0.0,0.0,1792.616055,26.89578319,1750.989137,431183.1268,4583888.535,1
352,16,53722,10466,4161,6.0,1.0,0.0,0.0,1588.275321,0.0,1967.830015,428786.1433,4581727.608,1
353,23,67758,3748,0,8.0,1.0,0.0,374.9019615,1729.343011,143.596926,1388.262194,428505.3505,4582014.884,1
354,12,0,922,18747,1.0,1.0,0.0,128.7864116,2121.627667,0.0,2433.994365,431369.769,4584827.839,1
355,42,92731,41371,0,10.0,0.875,0.0,0.0,1529.737821,0.0,1955.855742,429353.4319,4581722.307,1
356,35,121832,1822,32887,6.0,1.0,0.0,44.90825256,1614.31434,320.4935455,1849.411515,430696.6744,4583600.277,1
357,16,56818,2690,2597,2.0,1.0,0.0,43.50510462,1749.043048,0.0,1884.801327,427982.8616,4581572.511,1
358,25,25695,13729,2087,5.0,1.0,0.0,0.0,1471.961629,2.668623639,2067.782058,430605.8794,4584074.718,1
359,37,151956,0,7561,5.0,1.0,0.0,398.6682217,1750.368881,26.89578319,1808.986809,431086.4819,4584169.916,1
360,34,107851,0,6622,5.0,1.0,0.0,0.0,1994.733782,26.89578319,1549.175297,431367.7133,4584068.368,1
361,25,60688,6770,0,5.0,1.0,0.0,730.2317678,1118.81831,1196.879684,1158.838391,428082.6799,4583494.557,0
362,36,79138,1116,0,3.0,1.0,0.0,372.2600618,1392.288535,0.0,1954.491457,430901.5873,4584177.923,1
363,25,61378,0,4647,3.0,1.0,0.0,0.0,1550.120422,0.0,1496.164178,431460.2316,4583972.957,1
364,17,150447,2418,28011,2.0,1.0,0.0,320.9025423,1213.264248,71.49831997,1353.591188,431463.5921,4582627.1,1
365,24,40268,53986,0,8.0,0.833333333,0.0,532.2493558,1045.978931,1172.211947,1322.667096,428096.6259,4582413.021,0
366,17,0,9666,72102,35.0,0.870967742,0.0,45.99959402,3189.594039,483.4873384,1863.679775,430578.553,4581386.981,2
367,28,46022,0,12964,5.0,1.0,0.0,377.5369169,1761.364421,0.0,2016.281984,431178.6699,4584447.48,1
368,50,79627,1450,0,19.0,1.0,0.0,56.46338048,1322.412768,570.7223007,1494.214589,430027.6884,4583133.835,1
369,28,74398,5304,0,2.0,1.0,0.0,306.9201786,1682.734153,0.0,1701.536046,430806.4184,4584458.615,1
370,26,23870,12675,22898,9.0,1.0,0.0,0.0,1915.886717,0.0,2366.649074,430224.4269,4583699.059,1
371,30,81043,9854,13704,3.0,1.0,0.0,1197.595991,280.06075,1329.166517,1279.409882,427147.2077,4580985.184,0
372,19,58905,12614,1401,3.0,1.0,0.0,33.58414893,1674.60248,512.7372327,1357.640983,427845.8008,4581772.45,1
373,22,48110,0,12964,4.0,1.0,0.0,372.822694,1932.998248,0.0,1906.898081,431085.8672,4584543.74,1
374,21,5446,4992,0,1.0,1.0,0.0,91.73149124,1603.091767,507.2321158,1613.47441,427131.7813,4583381.887,1
375,26,88557,2126,0,6.0,1.0,0.0,178.7583813,2125.42353,341.8763118,1796.82956,428036.7753,4583851.937,1
376,30,74304,20725,7101,8.0,1.0,0.0,226.2245267,1455.620509,584.1636967,1141.357216,429365.1103,4580949.28,1
377,35,127584,0,4005,4.0,1.0,0.0,0.0,1851.950645,26.89578319,1966.959544,431275.1047,4583978.405,1
378,19,42882,48367,0,8.0,1.0,0.0,126.3514339,1995.725961,551.1644607,1338.42284,428082.0742,4582101.488,1
379,25,53624,5304,0,2.0,1.0,0.0,0.0,1503.682638,0.0,1827.557978,430714.5417,4584368.683,1
380,15,0,10496,0,1.0,1.0,0.0,975.1600287,541.1360638,1694.25592,332.1451739,427259.7739,4582378.151,0
381,17,56975,0,0,3.0,1.0,0.0,0.0,1120.555325,0.0,1050.325311,431553.736,4584063.197,1
382,39,147024,0,8053,5.0,1.0,0.0,255.9406855,2000.907065,26.89578319,1747.025343,431181.5402,4584074.338,1
383,18,39815,15179,24697,2.0,0.777777778,0.0,792.9868959,1215.367611,981.9777657,1390.084005,427274.0324,4582031.533,0
384,13,4050,30233,42311,5.0,0.722222222,0.166666667,888.328861,1087.507734,610.4393716,1590.436181,427987.0517,4581092.142,4
385,26,88169,5304,12136,2.0,1.0,0.0,377.1235344,1734.875848,0.0,1718.149373,430899.7955,4584362.884,1
386,21,0,4108,0,1.0,1.0,0.0,930.5778862,262.7267109,1354.308776,126.2298291,427030.3366,4582374.084,0
387,2,31316,689,0,1.0,1.0,0.0,316.463022,1109.365716,508.0020573,1062.88173,429669.6082,4585063.601,1
388,18,49023,47861,4764,8.0,1.0,0.0,65.80320903,1949.200877,38.58972262,2182.747663,427990.0726,4582208.276,1
389,21,32751,0,0,3.0,0.944444444,0.0,28.67092985,2344.366997,80.56155836,1834.18871,430323.8931,4584169.95,1
390,35,47928,4919,7132,5.0,1.0,0.0,89.06562977,1617.215253,187.3659337,1856.498124,431368.1878,4583882.821,1
391,4,51891,59690,0,1.0,1.0,0.0,1023.70143,1069.601431,992.5945455,1248.508271,428528.4987,4584881.396,0
392,13,15780,130610,19341,3.0,1.0,0.0,602.4514602,1350.895838,762.0996239,1393.286689,427453.7199,4582258.878,4
393,41,85261,0,8212,7.0,1.0,0.0,192.3316486,1467.62475,179.4449279,2110.552366,431078.1158,4582922.306,1
394,22,25168,1472,0,7.0,1.0,0.0,1092.969454,704.9792332,917.4894775,956.5068742,428335.4254,4582401.74,0
395,29,79033,5304,0,2.0,1.0,0.0,186.5227321,1404.980037,0.0,1777.884981,430807.5639,4584274.388,1
396,19,29947,16506,18616,5.0,1.0,0.0,1045.705178,970.7596976,536.2026248,2011.288401,427616.0716,4581508.361,1
397,21,100516,5314,256,1.0,1.0,0.0,258.1147953,1758.435872,476.9339982,1195.72096,428030.2221,4581742.681,1
398,8,2440,0,0,1.0,1.0,0.0,0.0,1819.01384,0.0,1589.867223,431277.1966,4584922.914,1
399,15,33125,2308,2819,6.0,1.0,0.0,1205.222623,724.5765151,650.7111519,1219.162663,427477.3356,4581491.103,0
400,37,82717,0,0,15.0,1.0,0.0,18.64011318,1630.36558,519.9273921,1543.314975,430221.4907,4583331.209,1
401,38,81858,10126,0,6.0,1.0,0.0,192.3316486,1804.069424,179.4449279,1707.196206,431193.4971,4582915.223,1
402,17,8465,40327,0,1.0,1.0,0.0,170.3595882,1530.769803,1007.662455,1333.140047,427390.6905,4582717.247,1
403,42,81304,31479,20411,8.0,1.0,0.0,44.90825256,1523.342887,500.0874551,1508.378879,430508.3814,4583421.283,1
404,37,29409,0,27426,26.0,0.928571429,0.071428571,49.12652663,1853.733619,575.4950832,1660.561471,429264.883,4583152.158,3
405,24,120225,5400,0,6.0,1.0,0.0,187.7739227,2537.534458,334.0722827,1759.378489,427966.6275,4583926.437,1
406,5,2440,0,0,1.0,1.0,0.0,304.8013523,1548.458415,0.0,1161.795718,431368.3495,4585014.174,1
407,4,64943,53171,0,1.0,1.0,0.0,969.6324936,894.3116299,631.0963671,1526.471552,428614.6499,4584953.666,0
408,28,22679,2230,47261,2.0,1.0,0.0,481.2060943,1951.549206,187.7089981,1677.850448,428925.4311,4584100.329,1
409,38,67651,29456,38431,23.0,0.545454545,0.090909091,395.051554,929.8480358,1136.140135,1232.912013,430338.9082,4581866.001,3
410,9,36798,542,50484,19.0,1.0,0.0,292.0802584,1839.293968,333.9965269,1541.940686,430238.9421,4580973.644,4
411,24,34448,0,1427,9.0,1.0,0.0,31.88900474,1390.676564,179.3890604,1922.570671,431082.5349,4582447.537,1
412,40,72627,1397,8212,9.0,1.0,0.0,192.3316486,1951.244985,179.4449279,1577.062346,431082.4856,4582807.336,1
413,45,44958,11430,0,41.0,0.5,0.25,182.673749,1071.179795,183.4751939,1528.486647,429833.8798,4582388.911,3
414,39,46532,16039,34824,22.0,0.666666667,0.0,146.4871455,1243.855134,777.7511116,1280.887242,430508.0418,4581933.915,3
415,43,33787,18629,0,33.0,0.333333333,0.0,182.673749,1072.407401,183.4751939,1504.538913,429936.9922,4582284.28,3
416,43,94305,0,0,5.0,1.0,0.0,98.4875012,1078.87948,533.9211411,981.6438977,428980.1709,4580780.044,1
417,14,38952,1269,0,1.0,1.0,0.0,1082.875668,1227.190479,304.8387705,434.66985,427850.8947,4584549.248,0
418,20,55069,10316,21253,2.0,1.0,0.0,688.2467303,1144.821345,755.5568688,1699.893759,427487.9358,4581830.342,1
419,14,49422,0,0,1.0,1.0,0.0,210.039301,1611.243042,534.0566788,966.2281607,430075.0922,4584900.669,1
420,40,103711,1450,22107,17.0,1.0,0.0,82.47181355,1607.616616,518.4172434,1616.032182,429939.4127,4583239.422,1
421,19,57782,3832,0,5.0,1.0,0.0,0.0,1376.067985,0.0,1759.664996,428595.4369,4581547.862,1
422,37,34233,18629,0,33.0,0.428571429,0.285714286,182.673749,1340.42364,183.4751939,1594.345085,429831.108,4582180.727,3
423,14,0,202,108354,18.0,0.956521739,0.0,335.6390099,2209.46097,250.0696791,2214.579111,429260.3581,4583752.339,4
424,21,0,2071,0,1.0,1.0,0.0,866.997629,411.4724961,1832.338519,263.7142574,427190.0968,4582469.612,0
425,38,34493,11430,0,40.0,0.428571429,0.571428571,182.673749,1339.816103,183.4751939,1526.182895,429728.4916,4582286.015,3
426,42,157866,3848,18717,6.0,1.0,0.0,44.90825256,1498.201728,446.5145087,1719.589693,430789.7814,4583512.827,1
427,19,27719,17394,2597,1.0,1.0,0.0,277.3092372,1557.106581,245.5550394,1405.882643,428178.58,4581425.011,1
428,23,21599,56481,21198,31.0,0.833333333,0.0,11.00702328,1602.998707,9.97508479,1318.794611,429274.5871,4582386.639,3
429,23,107033,1547,13796,11.0,0.833333333,0.0,79.37338852,2100.157504,0.0,2178.665437,428577.112,4583360.516,1
430,21,34960,57326,16224,28.0,1.0,0.0,11.00702328,1470.691516,9.97508479,1315.091211,429174.2836,4582489.172,1
